Country,Year,Type,Value,Sector,Department,Programme,Sub-Programme,Name,Notes,Changes
Kiribati,2005,aggr,587691.44,Economic affairs ,Ministry of Public Works and Utilities,Policy Advice,,Policy Advice,,
Kiribati,2005,aggr,126829.6,Economic affairs ,Ministry of Public Works and Utilities,Public Works,,Public Works,,
Kiribati,2005,aggr,169259.9,Economic affairs ,Ministry of Public Works and Utilities,Technical and Design Services,,Technical and Design Services,,
Kiribati,2005,aggr,322785.02,Economic affairs ,Ministry of Public Works and Utilities,Water Supply,,Water Supply,,
Kiribati,2005,aggr,11425037,Economic affairs ,Other Government Expenses,,,Other Government Expenses,,
Kiribati,2005,aggr,4282.65,Economic affairs ,Other Government Expenses,Air Kiribati Subsidy,,Air Kiribati Subsidy,,
Kiribati,2005,aggr,6379499.04,Economic affairs ,Other Government Expenses,Copra Price Subsidy,,Copra Price Subsidy,,
Kiribati,2005,aggr,,Economic affairs ,Other Government Expenses,DBK,,DBK,,
Kiribati,2005,aggr,,Economic affairs ,Other Government Expenses,GoK W/Capital Guarantee Corp,,GoK W/Capital Guarantee Corp,,
Kiribati,2005,aggr,0,Economic affairs ,Other Government Expenses,GoK Working Capital KMEL,,GoK Working Capital KMEL,,
Kiribati,2005,aggr,150000,Economic affairs ,Other Government Expenses,Gov. O/S Debts with KSCL,,Gov. O/S Debts with KSCL,,
Kiribati,2005,aggr,2949839.67,Economic affairs ,Other Government Expenses,Int. Air Services Subsidy,,Int. Air Services Subsidy,,
Kiribati,2005,aggr,6018.58,Economic affairs ,Other Government Expenses,Kiritimati Maint. Contribution,,Kiritimati Maint. Contribution,,
Kiribati,2005,aggr,0,Economic affairs ,Other Government Expenses,MLHRD,,MLHRD,,
Kiribati,2005,aggr,,Economic affairs ,Other Government Expenses,NA,,NA,,
Kiribati,2005,aggr,480000,Economic affairs ,Other Government Expenses,PUB,,PUB,,
Kiribati,2005,aggr,,Economic affairs ,Other Government Expenses,Subsidy to Betio Shipyard Ltd,,Subsidy to Betio Shipyard Ltd,,
Kiribati,2005,aggr,260000,Economic affairs ,Other Government Expenses,Subsidy to KHC,,Subsidy to KHC,,
Kiribati,2005,aggr,1181911.63,Economic affairs ,Other Government Expenses,Support Grants,,Support Grants,,
Kiribati,2005,aggr,,Economic affairs ,Other Government Expenses,Village Banks Subsidy,,Village Banks Subsidy,,
Kiribati,2005,aggr,13485.8,Economic affairs ,Other Government Expenses,Volunt. Org. Grants,,Volunt. Org. Grants,,
Kiribati,2005,aggr,25744503.36,Education ,,,,Education ,,
Kiribati,2005,aggr,373080.67,Education ,Conducting and Provision of Exams,,,Conducting and Provision of Exams,,
Kiribati,2005,aggr,5542050.36,Education ,Junior Secondary Education,,,Junior Secondary Education,,
Kiribati,2005,aggr,1457813.8,Education ,KGV and EBS Secondary School,,,KGV and EBS Secondary School,,
Kiribati,2005,aggr,835094.56,Education ,Policy Advice,,,Policy Advice,,
Kiribati,2005,aggr,6088454.91,Education ,Primary Education Services,,,Primary Education Services,,
Kiribati,2005,aggr,830781.46,Education ,Provision of Library and Archival Services,,,Provision of Library and Archival Services,,
Kiribati,2005,aggr,1737213.02,Education ,Support to Non-Formal Education,,,Support to Non-Formal Education,,
Kiribati,2005,aggr,555394.95,Education ,Teabike College Secondary School,,,Teabike College Secondary School,,
Kiribati,2005,aggr,1359664.55,Education ,Teacher Training,,,Teacher Training,,
Kiribati,2005,aggr,601529.81,Education ,Teachers Training,,,Teachers Training,,
Kiribati,2005,aggr,2808936.1,Education ,Teaching Resources ,,,Teaching Resources ,,
Kiribati,2005,aggr,2686416.15,Education ,Youth and Sport,,,Youth and Sport,,
Kiribati,2005,aggr,868073.02,Education ,Other Government Expenses,,,Other Government Expenses,,
Kiribati,2005,aggr,868073.02,Education ,Other Government Expenses,USP,,USP,,
Kiribati,2005,aggr,1754970.17,Environmental protection ,,,,Environmental protection ,,
Kiribati,2005,aggr,664999.34,Environmental protection ,Administration,,,Administration,,
Kiribati,2005,aggr,1164.28,Environmental protection ,Agriculture,,,Agriculture,,
Kiribati,2005,aggr,1088806.55,Environmental protection ,Lands and Survey,,,Lands and Survey,,
Kiribati,2005,aggr,21177169.01,General public services ,,,,General public services ,,
Kiribati,2005,aggr,0,General public services ,Contribution to the Development Fund,,,Contribution to the Development Fund,,
Kiribati,2005,aggr,554799.67,General public services ,Kiribati National Audit Office,,,Kiribati National Audit Office,,
Kiribati,2005,aggr,56659.32,General public services ,Kiribati National Audit Office,Audits of Local Government,,Audits of Local Government,,
Kiribati,2005,aggr,65580.2,General public services ,Kiribati National Audit Office,Audits of Statutory Authorities,,Audits of Statutory Authorities,,
Kiribati,2005,aggr,432560.15,General public services ,Kiribati National Audit Office,Government Audits,,Government Audits,,
Kiribati,2005,aggr,1632810.68,General public services ,Maneaba ni Maungatabu,,,Maneaba ni Maungatabu,,
Kiribati,2005,aggr,542849.33,General public services ,Maneaba ni Maungatabu,Administration and Support Services,,Administration and Support Services,,
Kiribati,2005,aggr,109784.19,General public services ,Maneaba ni Maungatabu,Parliamentary Committees,,Parliamentary Committees,,
Kiribati,2005,aggr,980177.16,General public services ,Maneaba ni Maungatabu,Parliamentary Meetings,,Parliamentary Meetings,,
Kiribati,2005,aggr,673424.22,General public services ,Ministry of Environment Lands and Agriculture Development,,,Ministry of Environment Lands and Agriculture Development,,
Kiribati,2005,aggr,52791.33,General public services ,Ministry of Environment Lands and Agriculture Development,Environment,,Environment,,
Kiribati,2005,aggr,620632.89,General public services ,Ministry of Environment Lands and Agriculture Development,Land Adminstration,,Land Adminstration,,
Kiribati,2005,aggr,2918629.01,General public services ,Ministry of Finance and Economic Development,,,Ministry of Finance and Economic Development,,
Kiribati,2005,aggr,810461.43,General public services ,Ministry of Finance and Economic Development,Administration Policy Advice and Support Services,,Administration Policy Advice and Support Services,,
Kiribati,2005,aggr,431012.27,General public services ,Ministry of Finance and Economic Development,Customs & Border Management,,Customs & Border Management,,
Kiribati,2005,aggr,253811.94,General public services ,Ministry of Finance and Economic Development,Economic Planning & Budget Management,,Economic Planning & Budget Management,,
Kiribati,2005,aggr,60720.24,General public services ,Ministry of Finance and Economic Development,Internal Audit,,Internal Audit,,
Kiribati,2005,aggr,,General public services ,Ministry of Finance and Economic Development,IT,,IT,,
Kiribati,2005,aggr,,General public services ,Ministry of Finance and Economic Development,NA,,NA,,
Kiribati,2005,aggr,575094.13,General public services ,Ministry of Finance and Economic Development,Rec. Acct. Transactions & Fin. Rpts.,,Rec. Acct. Transactions & Fin. Rpts.,,
Kiribati,2005,aggr,489472.88,General public services ,Ministry of Finance and Economic Development,Statistical Services,,Statistical Services,,
Kiribati,2005,aggr,298056.12,General public services ,Ministry of Finance and Economic Development,Taxation Administration,,Taxation Administration,,
Kiribati,2005,aggr,1234770.42,General public services ,Ministry of Foreign Affairs and Immigration,,,Ministry of Foreign Affairs and Immigration,,
Kiribati,2005,aggr,165754.76,General public services ,Ministry of Foreign Affairs and Immigration,Immigration Services,,Immigration Services,,
Kiribati,2005,aggr,426155.71,General public services ,Ministry of Foreign Affairs and Immigration,Kiribati High Commission,,Kiribati High Commission,,
Kiribati,2005,aggr,642859.95,General public services ,Ministry of Foreign Affairs and Immigration,Policy Development,,Policy Development,,
Kiribati,2005,aggr,3711976.57,General public services ,Ministry of Internal and Social Affairs,,,Ministry of Internal and Social Affairs,,
Kiribati,2005,aggr,1366503.23,General public services ,Ministry of Internal and Social Affairs,Assistance to Local Governments,,Assistance to Local Governments,,
Kiribati,2005,aggr,179583.83,General public services ,Ministry of Internal and Social Affairs,Civil Registration,,Civil Registration,,
Kiribati,2005,aggr,0,General public services ,Ministry of Internal and Social Affairs,Land Adminstration,,Land Adminstration,,
Kiribati,2005,aggr,,General public services ,Ministry of Internal and Social Affairs,NA,,NA,,
Kiribati,2005,aggr,725140.72,General public services ,Ministry of Internal and Social Affairs,Policy Development,,Policy Development,,
Kiribati,2005,aggr,1440748.79,General public services ,Ministry of Internal and Social Affairs,Promoting Rural Development,,Promoting Rural Development,,
Kiribati,2005,aggr,2631528.42,General public services ,Ministry of Line and Phoenix Island Development,,,Ministry of Line and Phoenix Island Development,,
Kiribati,2005,aggr,587252.93,General public services ,Ministry of Line and Phoenix Island Development,Administration & Policy Development,,Administration & Policy Development,,
Kiribati,2005,aggr,28331.08,General public services ,Ministry of Line and Phoenix Island Development,Civil Engineering,,Civil Engineering,,
Kiribati,2005,aggr,129507.79,General public services ,Ministry of Line and Phoenix Island Development,Civil Unit,,Civil Unit,,
Kiribati,2005,aggr,641097.49,General public services ,Ministry of Line and Phoenix Island Development,Development Planning Unit,,Development Planning Unit,,
Kiribati,2005,aggr,398834.6,General public services ,Ministry of Line and Phoenix Island Development,Electricity Distribution,,Electricity Distribution,,
Kiribati,2005,aggr,177701.24,General public services ,Ministry of Line and Phoenix Island Development,Electricity Generation,,Electricity Generation,,
Kiribati,2005,aggr,175998.33,General public services ,Ministry of Line and Phoenix Island Development,Finance Management,,Finance Management,,
Kiribati,2005,aggr,125.08,General public services ,Ministry of Line and Phoenix Island Development,Housing,,Housing,,
Kiribati,2005,aggr,71598.22,General public services ,Ministry of Line and Phoenix Island Development,Information Technology,,Information Technology,,
Kiribati,2005,aggr,23451.64,General public services ,Ministry of Line and Phoenix Island Development,IT Services,,IT Services,,
Kiribati,2005,aggr,,General public services ,Ministry of Line and Phoenix Island Development,Public Works Development,,Public Works Development,,
Kiribati,2005,aggr,259571.9,General public services ,Ministry of Line and Phoenix Island Development,Solar Salt Unit,,Solar Salt Unit,,
Kiribati,2005,aggr,138058.12,General public services ,Ministry of Line and Phoenix Island Development,Water Supply,,Water Supply,,
Kiribati,2005,aggr,1297078.57,General public services ,Office of Te Beretitenti,,,Office of Te Beretitenti,,
Kiribati,2005,aggr,1178299.22,General public services ,Office of Te Beretitenti,Administration and Policy Development,,Administration and Policy Development,,
Kiribati,2005,aggr,0,General public services ,Office of Te Beretitenti,Land Grievances Registration Tribunal,,Land Grievances Registration Tribunal,,
Kiribati,2005,aggr,118779.35,General public services ,Office of Te Beretitenti,Support to the Beretitenti,,Support to the Beretitenti,,
Kiribati,2005,aggr,4919854.36,General public services ,Other Government Expenses,,,Other Government Expenses,,
Kiribati,2005,aggr,0,General public services ,Other Government Expenses,25th Ann. Indp. - OB,,25th Ann. Indp. - OB,,
Kiribati,2005,aggr,0,General public services ,Other Government Expenses,Commission of Enquiry,,Commission of Enquiry,,
Kiribati,2005,aggr,936.9,General public services ,Other Government Expenses,Construction of HMLPID House,,Construction of HMLPID House,,
Kiribati,2005,aggr,147145.99,General public services ,Other Government Expenses,Contribution (MFAI),,Contribution (MFAI),,
Kiribati,2005,aggr,99000,General public services ,Other Government Expenses,Council Charges,,Council Charges,,
Kiribati,2005,aggr,4488.35,General public services ,Other Government Expenses,Elections,,Elections,,
Kiribati,2005,aggr,19747.8,General public services ,Other Government Expenses,Ferry Services to Islands,,Ferry Services to Islands,,
Kiribati,2005,aggr,553030.81,General public services ,Other Government Expenses,Gov. Buildings Repair & Maint.,,Gov. Buildings Repair & Maint.,,
Kiribati,2005,aggr,0,General public services ,Other Government Expenses,Gov. O/S with PVU,,Gov. O/S with PVU,,
Kiribati,2005,aggr,2181994.03,General public services ,Other Government Expenses,Land Rent,,Land Rent,,
Kiribati,2005,aggr,,General public services ,Other Government Expenses,Local Total,,Local Total,,
Kiribati,2005,aggr,0,General public services ,Other Government Expenses,MCTTD,,MCTTD,,
Kiribati,2005,aggr,,General public services ,Other Government Expenses,MELAD,,MELAD,,
Kiribati,2005,aggr,104738.05,General public services ,Other Government Expenses,MEYSD,,MEYSD,,
Kiribati,2005,aggr,0,General public services ,Other Government Expenses,MFED,,MFED,,
Kiribati,2005,aggr,,General public services ,Other Government Expenses,MHMS,,MHMS,,
Kiribati,2005,aggr,0,General public services ,Other Government Expenses,MISA 1,,MISA 1,,
Kiribati,2005,aggr,,General public services ,Other Government Expenses,NA,,NA,,
Kiribati,2005,aggr,10000,General public services ,Other Government Expenses,National Disaster,,National Disaster,,
